course_id,course_name,resource_type
GE5003,"TANG CHUA, TAI NGUYEN VA",GENERAL
GE5005,RA QUYET DINH DU AN DAU,GENERAL
GE5007,THUC TAP NUOC NGOAI/QUOC,GENERAL
GE5009,CONG NGHE MO DAU KHI,GENERAL
GE5011,DIA CO HOC DAU KHI,GENERAL
GE5013,TIN HOC UNG DUNG TRONG T,GENERAL
GE5015,THU HOI DAU TANG CUONG,GENERAL
GE5017,HOAN THIEN GIENG VA KICH,GENERAL
GE5019,MO HINH HOA VA MO PHONG,GENERAL
GE5021,KY THUAT KHAI THAC,GENERAL
GE5023,MINH GIAI TAI LIEU DIA C,GENERAL
GE5025,DANH GIA KINH TE VA KINH,GENERAL
GE5027,KY THUAT KHOAN DAU KHI,GENERAL
GE5029,CAC NGUON TAI NGUYEN KHO,GENERAL
GE5033,DIA THONG KE,GENERAL
GE5035,QUAN LY DU AN TICH HOP,GENERAL
GE5037,UNG DUNG GIS VA VIEN THA,GENERAL
GE5039,QUI HOACH VA QUAN LY TAI,GENERAL
GE5041,KY THUAT PHONG CHONG TAI,GENERAL
GE5043,MO HINH NUOC DUOI DAT,GENERAL
GE5045,DIA KY THUAT CONG TRINH,GENERAL
GE5047,DIA CHAT THUY VAN CONG T,GENERAL
GE5049,DIA HOA MOI TRUONG,GENERAL
GE5051,QUY HOACH MOI TRUONG VUN,GENERAL
GE5053,AN TOAN MOI TRUONG TRONG,GENERAL
GE5055,KINH TE MO VA TAI NGUYEN,GENERAL
GE5057,PHAN TICH RUI RO TRONG D,GENERAL
GE5059,KHAI THAC VA BAO VE TAI,GENERAL
GE5061,QUY HOACH TAI NGUYEN DAT,GENERAL
GE5063,QUAN LY TAI NGUYEN DAT V,GENERAL
GE5065,THUY DIA HOA,GENERAL
GE5067,ON DINH CONG TRINH,GENERAL
GE5069,NEN MONG CONG TRINH,GENERAL
GE5071,KY THUAT CAI TAO DAT DA,GENERAL
GE5073,DIA CHAT DAU KHI VIET NA,GENERAL
GE5075,CONG NGHE KHAI THAC MO K,GENERAL
GE5077,PHAN TICH VA DU BAO KHAI,GENERAL
GE5079,PHUONG PHAP TIM KIEM THA,GENERAL
GE5081,CONG NGHE KHAI THAC DAU,GENERAL
GE5083,QUAN LY MO VA DU AN DAU,GENERAL
GE5085,THUC TAP DU AN DAU KHI,GENERAL
GE5087,NANG LUONG TAI TAO,GENERAL
GE5089,KY THUAT VIA DAU KHI,GENERAL
GE5091,MO PHONG VIA DAU KHI,GENERAL
GE5093,MO HINH HOA VIA DAU KHI,GENERAL
GE5095,DANH GIA THANH HE,GENERAL
GE5097,QUAN LY DU AN DAU KHI,GENERAL
GE5099,HE THONG KHAI THAC DAU K,GENERAL
GE5101,DAC TRUNG HOA VIA DAU KH,GENERAL
GE5103,CONG NGHE KHAI THAC MO K,GENERAL
GE5105,HOAN THIEN GIENG VA KICH,GENERAL
GE5107,THU HOI DAU TANG CUONG,GENERAL
GE5109,DIA THONG KE NANG CAO,GENERAL
GE5111,CAC NGUON TAI NGUYEN PHI,GENERAL
GE5113,CAC NGUON NANG LUONG BEN,GENERAL
GE5115,PHAN TICH DU LIEU TRONG,COMPUTER_LAB
GE5119,CONG NGHE XU LY DAU KHI,GENERAL
GE5125,DIA CHAT MOI TRUONG UNG,GENERAL
GE5127,DIA CHAT THUY VAN NANG C,GENERAL
GE5129,DIA VAT LY UNG DUNG,GENERAL
GE5131,DIA KY THUAT NANG CAO,GENERAL
GE5133,DIA CHAT DAU KHI,GENERAL
GE5135,KY THUAT KHOAN DAU KHI,GENERAL
GE5137,CONG NGHE KHAI THAC DAU,GENERAL
GE5139,KY THUAT VIA DAU KHI,GENERAL
GE7001,QUAN LY TICH HOP MO DAU,GENERAL
GE7003,NGUON TAI NGUYEN PHI TRU,GENERAL
GE7005,DAC TRUNG DIA CHAT VA KH,GENERAL
GE7007,AN TOAN VA MOI TRUONG TR,GENERAL
GE7009,DIA MOI TRUONG NANG CAO,GENERAL
GE7011,DIA HOA KHOANG SAN NANG,GENERAL
GE7013,DIA HOA DAU KHI NANG CAO,GENERAL
GE7015,CAC KIEU NGUON GOC CUA T,GENERAL
GE7017,NGHIEN CUU DIA TANG VA C,GENERAL
GE7019,NGHIEN CUU TRAM TICH DE,GENERAL
GE7021,DIA KIEN TAO,GENERAL
GE7023,TRAM TICH HOC & NHIP DIA,GENERAL
GE7025,PHAN TICH KIEN TRUC VA K,STUDIO
GE7027,KY THUAT KHOAN NANG CAO,OTHER_SPECIAL
GE7029,CONG NGHE MO NANG CAO,OTHER_SPECIAL
GE7031,DIA THONG KE TRONG DAU K,GENERAL
GE7033,CO HOC DA NANG CAO,GENERAL
GE7035,DANH GIA THANH HE NANG C,COMPUTER_LAB
GE7037,DIA CHAT DONG LUC CONG T,GENERAL
GE7039,VIEN THAM VA GIS NANG CA,COMPUTER_LAB
GE7041,DIA HOA MOI TRUONG NANG,GENERAL
GE7043,KY THUAT KHAI THAC NANG,OTHER_SPECIAL
GE7045,HOAN THIEN GIENG VA KICH,OTHER_SPECIAL
GE7047,DIA VAT LY DAU KHI NANG,COMPUTER_LAB
GE7049,THU HOI DAU TANG CUONG,CHEMISTRY_LAB
GE7051,MO PHONG VIA DAU KHI NAN,COMPUTER_LAB
GE7053,TINH TOAN DIA CHAT THUY,COMPUTER_LAB
GE7055,THUY DIA HOA NANG CAO,GENERAL
GE7057,DIA CHAT THUY VAN CONG T,GENERAL
GE7059,CO HOC DAT NANG CAO,GENERAL
GE7061,DIA CHAT MOI TRUONG UNG,GENERAL
GE7063,DIA CHAT THUY VAN NANG C,GENERAL
GE7065,DIA VAT LY UNG DUNG,GENERAL
GE7067,DIA KY THUAT NANG CAO,GENERAL
GE7069,DIA THONG KE,GENERAL
GE7071,QUAN LY DU AN TICH HOP,GENERAL
GE7073,UNG DUNG GIS VA VIEN THA,COMPUTER_LAB
GE7075,QUI HOACH VA QUAN LY TAI,GENERAL
GE7077,KY THUAT PHONG CHONG TAI,GENERAL
GE7079,MO HINH NUOC DUOI DAT,GENERAL
GE7081,DIA KY THUAT CONG TRINH,GENERAL
GE7083,DIA CHAT THUY VAN CONG T,GENERAL
GE7085,DIA HOA MOI TRUONG,GENERAL
GE7087,QUY HOACH MOI TRUONG VUN,GENERAL
GE7089,AN TOAN MOI TRUONG TRONG,GENERAL
GE7091,KINH TE MO VA TAI NGUYEN,GENERAL
GE7093,PHAN TICH RUI RO TRONG D,GENERAL
GE7095,KHAI THAC VA BAO VE TAI,GENERAL
GE7097,QUY HOACH TAI NGUYEN DAT,GENERAL
GE7099,QUAN LY TAI NGUYEN DAT V,GENERAL
GE7101,THUY DIA HOA,GENERAL
GE7103,ON DINH CONG TRINH,GENERAL
GE7105,NEN MONG CONG TRINH,GENERAL
GE7107,KY THUAT CAI TAO DAT DA,GENERAL
GE7109,DANH GIA THANH HE,GENERAL
GE7111,QUAN LY DU AN DAU KHI,GENERAL
GE7113,HE THONG KHAI THAC DAU K,GENERAL
GE7115,DAC TRUNG HOA VIA DAU KH,GENERAL
GE7117,CONG NGHE KHAI THAC MO K,GENERAL
GE7119,HOAN THIEN GIENG VA KICH,GENERAL
GE7121,THU HOI DAU TANG CUONG,GENERAL
GE7123,DIA THONG KE NANG CAO,GENERAL
GE7125,CAC NGUON TAI NGUYEN PHI,GENERAL
GE7127,CAC NGUON NANG LUONG BEN,GENERAL
GE7129,PHAN TICH DU LIEU TRONG,GENERAL
GE7131,CONG NGHE XU LY DAU KHI,GENERAL
GK5001,PHUONG PHAP NGHIEN CUU K,GENERAL
GK5003,DOI MOI SANG TAO & KHOI,GENERAL
GK5005,QUAN LY VA LANH DAO,GENERAL
GK5007,PHUONG PHAP NGHIEN CUU K,GENERAL
GK5009,QUAN LY VA LANH DAO,GENERAL
GK5011,DOI MOI SANG TAO & KHOI,GENERAL
GK5013,DAO DUC KINH DOANH VA TR,GENERAL
GK5015,QUAN LY DICH VU,GENERAL
GK5017,QUAN LY DU AN,GENERAL
GK5019,"KY NANG PHAN TICH, VIET,",GENERAL
GK5021,DAO DUC KINH DOANH VA TR,GENERAL
GK5023,QUAN LY DICH VU,GENERAL
GK5025,QUAN LY DU AN,GENERAL
GK5027,"KY NANG PHAN TICH, VIET,",GENERAL
GK5029,PHAN TICH VA XU LY DU LI,GENERAL
GK5031,PHUONG PHAP NGHIEN CUU K,GENERAL
GK5033,CHUYEN DE NGHIEN CUU: PH,GENERAL
GK5035,CHUYEN DE NGHIEN CUU: K,GENERAL
GK5037,CHUYEN DE NGHIEN CUU: PH,GENERAL
GK5039,CHUYEN DE NGHIEN CUU: KH,GENERAL
GK5041,CHUYEN DE NGHIEN CUU: TR,GENERAL
GK5043,CHUYEN DE NGHIEN CUU: PH,GENERAL
GK5045,CHIEN LUOC RA QUYET DINH,GENERAL
GK5047,ANH VAN 1,GENERAL
GK5049,ANH VAN 2,GENERAL
GK5909,QUAN LY VA LANH DAO,GENERAL
GK5910,DOI MOI SANG TAO & KN,GENERAL
GK5922,DAO DUC KINHDOANH &TNXH,GENERAL
GK5923,QUAN LY DICH VU,GENERAL
GK5924,QUAN LY DU AN,GENERAL
GK5925,"KY NANG PT,VIET,XB NCKH",GENERAL
GK5926,PHAN TICH &XLDL DA CHIEU,GENERAL
GK5927,PHUONGPHAP NGHIENCUU K/H,GENERAL
GK5933,CHUYEN DE NGHIEN CUU: PH,GENERAL
IM1001,Giới thiệu ngành,GENERAL
IM1003,Kinh tế học Vi mô,GENERAL
IM1004,KINH TE HOC VI MO(BT),GENERAL
IM1005,TOAN KINH TE UNG DUNG,GENERAL
IM1007,Quản trị Đại cương,GENERAL
IM1008,QUAN TRI DAI CUONG(BT),GENERAL
IM1009,Kinh tế học Vĩ mô,GENERAL
IM1010,KINH TE HOC VI MO(BT),GENERAL
IM1011,Máy tính trong Kinh doan,COMPUTER_LAB
IM1012,MAY TINH TRONG K/D (BT),COMPUTER_LAB
IM1013,Kinh tế học Đại cương,GENERAL
IM1014,KINH TE HOC DAI CUONG(BT,GENERAL
IM1015,Kế toán Tài chính,GENERAL
IM1016,KE TOAN TAI CHINH(BT),GENERAL
IM1017,Thống kê trong Kinh doan,GENERAL
IM1018,THONG KE TRONG K/D (BT),GENERAL
IM1019,Tiếp thị Căn bản,GENERAL
IM1020,TIEP THI CAN BAN(BT),GENERAL
IM1021,KHOI NGHIEP,GENERAL
IM1022,KHOI NGHIEP(BT),GENERAL
IM1023,Quản lý Sản xuất cho Kỹ,GENERAL
IM1024,Q/LY S/XUAT CHO KY SU(BT,GENERAL
IM1025,Quản lý Dự án cho Kỹ sư,GENERAL
IM1026,Q/LY DU AN CHO KY SU(BT),GENERAL
IM1027,Kinh tế Kỹ thuật,GENERAL
IM1028,KINH TE KY THUAT(BT),GENERAL
IM1029,Hệ thống Sản xuất,GENERAL
IM1030,HE THONG SAN XUAT(BT),GENERAL
IM1031,KHOI NGHIEP VA DOI MOI S,GENERAL
IM1033,Công nghệ số trong kinh,GENERAL
IM1035,KHOI NGHIEP SANG TAO,GENERAL
IM2001,KE TOAN TAI CHINH,GENERAL
IM2003,KINH TE KY THUAT,GENERAL
IM2004,KINH TE KY THUAT(BT),GENERAL
IM2007,THONG KE TRONG KINHDOANH,GENERAL
IM2009,TIEP THI CAN BAN,GENERAL
IM2011,QUAN LY DU AN CHO KY SU,GENERAL
IM2012,Q/LY DU AN CHO KY SU(BT),GENERAL
IM2017,Hành vi Tổ chức,GENERAL
IM2018,HANH VI TO CHUC(BT),GENERAL
IM2019,Kế toán Quản trị,GENERAL
IM2020,KE TOAN QUAN TRI (TN),GENERAL
IM2021,HE THONG SAN XUAT,GENERAL
IM2023,XA HOI HOC DAI CUONG,GENERAL
IM2024,XA HOI HOC DAI CUONG(THL,GENERAL
IM2025,LUAT KINH DOANH,GENERAL
IM2027,KHOA HOC TO CHUC,GENERAL
IM2028,KHOA HOC TO CHUC(BT),GENERAL
IM2031,Quản lý Sản xuất,GENERAL
IM2032,QUAN LY SAN XUAT (BT),GENERAL
IM2033,Tài chính Doanh nghiệp,GENERAL
IM2034,TAICHINH DOANH NGHIEP(BT,GENERAL
IM2035,Phương pháp Định lượng,GENERAL
IM2036,PHUONGPHAP DINH LUONG(BT,GENERAL
IM2041,Kinh doanh quốc tế,GENERAL
IM3001,Quản trị Kinh doanh cho,GENERAL
IM3002,Q/TRI K/DOANH CHO KS (BT,GENERAL
IM3003,QUANLY SANXUAT CHO KY SU,GENERAL
IM3004,Q/LY S/XUAT CHO KY SU(BT,GENERAL
IM3005,TAI CHINH DOANH NGHIEP,GENERAL
IM3007,PHATTRIEN KYNANG QUANTRI,GENERAL
IM3009,HE THONG TAI CHINH,GENERAL
IM3010,HE THONG TAI CHINH(BT),GENERAL
IM3011,MO PHONG TRONG KINHDOANH,COMPUTER_LAB
IM3013,QUAN LY SAN XUAT,GENERAL
IM3014,QUAN LY SAN XUAT (BT),GENERAL
IM3017,ISO 9000,GENERAL
IM3021,Quản lý Chuỗi cung ứng,GENERAL
IM3022,QUANLY CHUOI CUNG UNG(BT,GENERAL
IM3023,Thương mại Điện tử,GENERAL
IM3024,THUONG MAI DIEN TU(BT),GENERAL
IM3025,HANH VI NGUOI TIEU DUNG,GENERAL
IM3027,DOI MOI SAN PHAM/DICH VU,GENERAL
IM3029,Quản lý Công nghệ,GENERAL
IM3030,QUAN LY CONG NGHE(BT),GENERAL
IM3033,Tiếp thị giữa các Tổ chứ,GENERAL
IM3034,TIEP THI GIUA CAC T/C(BT,GENERAL
IM3035,QUAN LY BAO TRI,GENERAL
IM3036,QUAN LY BAO TRI(BT),GENERAL
IM3039,PHUONG PHAP DINH LUONG,GENERAL
IM3041,Hệ Hỗ trợ Quyết định và,COMPUTER_LAB
IM3042,HE HO TRO Q/D & TTKD(BT),COMPUTER_LAB
IM3043,KINH TE HOC KINH DOANH,GENERAL
IM3044,KINHTE HOC KINH DOANH(BT,GENERAL
IM3047,Giao tiếp trong Kinh doa,GENERAL
IM3049,PHAN TICH DU LIEU,COMPUTER_LAB
IM3051,Đạo đức Kinh doanh và Tr,GENERAL
IM3052,DAODUC K/D & TN XH (BT),GENERAL
IM3053,LAP VA PHAN TICH DU AN,GENERAL
IM3055,Quản lý Nhân sự,GENERAL
IM3056,QUAN LY NHAN SU(BT),GENERAL
IM3057,GIAI QUYET VANDE QUAN LY,GENERAL
IM3059,Quản lý Chiến lược,GENERAL
IM3060,QUAN LY CHIEN LUOC(BT),GENERAL
IM3061,ANH VAN TRONG KINH DOANH,GENERAL
IM3062,ANH VAN TRONG K/DOANH(BT,GENERAL
IM3063,Quản lý Chất lượng,GENERAL
IM3064,QUAN LY CHAT LUONG(BT),GENERAL
IM3065,TAI CHINH QUOC TE,GENERAL
IM3069,KHOI NGHIEP,GENERAL
IM3070,KHOI NGHIEP(BT),GENERAL
IM3071,KHOI NGHIEP,GENERAL
IM3073,Điều độ Sản xuất,GENERAL
IM3074,DIEU DO SAN XUAT(BT),GENERAL
IM3075,An toàn Công nghiệp và Q,GENERAL
IM3076,ANTOAN CN &Q/L RUI RO(BT,GENERAL
IM3077,Quản lý Sản xuất Theo Le,GENERAL
IM3078,QLSX THEO LEAN&6SIGMA(BT,GENERAL
IM3079,LAP VA PHAN TICH DU AN,GENERAL
IM3081,Quản trị Kinh doanh Quốc,GENERAL
IM3082,Q/TRI K/DOANH QUOC TE(BT,GENERAL
IM3083,Hành vi Người tiêu dùng,GENERAL
IM3084,HANHVI NGUOI TIEUDUNG(BT,GENERAL
IM3085,Tài chính Quốc tế,GENERAL
IM3086,TAI CHINH QUOC TE(BT),GENERAL
IM3087,Hệ thống Thông tin Quản,COMPUTER_LAB
IM3089,Đổi mới sản phẩm/dịch vụ,GENERAL
IM3090,DOI MOI SAN PHAM D/VU(TH,GENERAL
IM3091,Phân tích và Thiết kế Ch,COMPUTER_LAB
IM3093,Quản lý logistics và vận,GENERAL
IM3095,Quản lý Vận hành Bán lẻ,GENERAL
IM3097,Chuyển đổi Cung ứng Kỹ t,GENERAL
IM3099,Quản lý Chuỗi cung ?ng T,GENERAL
IM3101,Quản lý Cung ứng và Thu,GENERAL
IM3103,Quản lý rủi ro chuỗi cun,GENERAL
IM3105,Phương pháp nghiên cứu t,GENERAL
IM3107,Khởi nghiệp và đổi mới s,GENERAL
IM3109,Tiếp thị số,COMPUTER_LAB
IM3111,Thị trường tài chính và,GENERAL
IM3113,Trí tuệ nhân tạo trong k,COMPUTER_LAB
IM3115,Chiến lược kinh doanh số,GENERAL
IM4001,PHUONG PHAP NC TRONG KD,GENERAL
IM4002,P/PHAP NC TRONG KD(BT),GENERAL
IM4003,Quản lý Dự án,GENERAL
IM4004,QUAN LY DU AN(BT),GENERAL
IM4005,HETHONG THONG TIN QUANLY,COMPUTER_LAB
IM4007,Kế hoạch Kinh doanh,GENERAL
IM4008,KE HOACH KINH DOANH(BT),GENERAL
IM4011,QUAN LY VON LUU DONG,GENERAL
IM4013,QUAN TRI KINH DOANH Q/TE,GENERAL
IM4015,THUE,GENERAL
IM4017,CHUYEN DE HE THONG TTQL,GENERAL
IM4019,Khoa học Dữ liệu trong K,COMPUTER_LAB
IM4021,MO PHONG TRONG KINHDOANH,COMPUTER_LAB
IM4023,PHAT TRIEN KY NANG Q/TRI,GENERAL
IM4027,CHUYEN DE HE THONG TT QL,GENERAL
IM4029,THUE,GENERAL
IM4035,ISO 9000,GENERAL
IM4036,ISO 9000(BT),GENERAL
IM4037,Quản lý dự án linh hoạt,GENERAL
IM4039,QUAN TRI DAI CUONG,GENERAL
IM4041,PHUONG PHAP DINH LUONG,COMPUTER_LAB
IM4043,QUAN TRI DAI CUONG,GENERAL
IM4045,CAC PHUONG PHAP PHAN TIC,COMPUTER_LAB
IM5001,PHUONG PHAP NGHIEN CUU T,GENERAL
IM5003,HE THONG DICH VU,GENERAL
IM5005,QUAN LY CHUOI CUNG UNG,GENERAL
IM5007,PHAN TICH DU LIEU,COMPUTER_LAB
IM5009,QUAN LY TIEP THI,GENERAL
IM5011,PHUONG PHAP NGHIEN CUU T,GENERAL
IM5013,HE HOACH DINH NGUON LUC,COMPUTER_LAB
IM5015,HANH VI TO CHUC,GENERAL
IM5017,QUAN LY TRI THUC,GENERAL
IM5019,QUAN TRI SAN XUAT VA DIE,GENERAL
IM5021,TAI CHINH DOANH NGHIEP,GENERAL
IM5023,QUAN LY DU AN,GENERAL
IM5025,QUAN LY DU AN HE THONG T,GENERAL
IM5027,PHAT TRIEN VA PHAN TICH,GENERAL
IM5029,QUAN LY DU AN NANG LUONG,GENERAL
IM5031,LAP VA THAM DINH DU AN,GENERAL
IM5033,PHAN TICH DU LIEU DINH L,GENERAL
IM5035,QUAN TRI CHIEN LUOC,GENERAL
IM5037,QUAN LY DU AN,GENERAL
IM5039,KINH TE HOC,GENERAL
IM5041,PHAN TICH DU LIEU DINH L,GENERAL
IM5043,HE THONG QUAN LY TRI THU,GENERAL
IM5045,THUC TAP DOANH NGHIEP,OTHER_SPECIAL
IM5047,QUAN LY DOI MOI VA CONG,GENERAL
IM5049,QUAN TRI HE KINH DOANH D,GENERAL
IM5051,GIAI QUYET VAN DE TRONG,GENERAL
IM5053,HANH VI NGUOI MUA,GENERAL
IM5055,DAO DUC KINH DOANH VA TR,GENERAL
IM5057,QUAN LY CHAT LUONG,GENERAL
IM5059,QUAN TRI NGUON NHAN LUC,GENERAL
IM5061,KE TOAN CHO NHA QUAN LY,GENERAL
IM5063,CHIEN LUOC KINH DOANH SO,GENERAL
IM5065,QUAN LY VAN HANH,GENERAL
IM5067,QUAN TRI TAI CHANH,GENERAL
IM5069,HANH VI NGUOI MUA,GENERAL
IM5071,QUAN LY DOI MOI TRONG TO,GENERAL
IM5073,QUAN LY CHAT LUONG TOAN,GENERAL
IM5075,LEAN VA SIX SIGMA,GENERAL
IM5077,HE THONG KINH DOANH DICH,GENERAL
IM5079,DU LIEU LON TRONG KINH D,GENERAL
IM5081,QUAN TRI HE THONG THONG,GENERAL
IM5083,MARKETING DICH VU,GENERAL
IM5085,DIGITAL MARKETING,GENERAL
IM5087,DAU TU TAI CHANH,COMPUTER_LAB
IM5089,QUAN LY DU AN NANG CAO,GENERAL
IM5091,KE TOAN QUAN TRI CHO NGU,COMPUTER_LAB
IM5093,QUAN TRI CON NGUOI VA TO,GENERAL
IM5095,QUAN LY CON NGUOI VA TO,GENERAL
IM5097,QUAN LY CON NGUOI VA TO,GENERAL
IM5099,QUAN LY HE THONG THONG T,GENERAL
IM5101,CHUYEN DOI SO,GENERAL
IM5103,QUAN LY CHUOI CUNG UNG N,GENERAL
IM5105,CAC PHUONG PHAP PHAN TIC,GENERAL
IM5107,QUAN TRI DAI CUONG,GENERAL
IM5109,QUAN LY CHUOI CUNG UNG T,GENERAL
IM5111,QUAN LY CHIEN LUOC TRONG,GENERAL
IM5113,KINH DOANH QUOC TE,GENERAL
IM5119,QUAN TRI HE THONG THONG,GENERAL
IM5121,QUAN TRI CON NGUOI VA TO,GENERAL
IM5123,QUAN TRI VAN HANH BENH V,GENERAL
IM5125,QUAN TRI TAI CHINH DICH,GENERAL
IM5127,QUAN TRI CHAT LUONG DICH,GENERAL
IM5129,CHUYEN DOI SO TRONG BENH,GENERAL
IM5131,GIAI QUYET VAN DE TRONG,GENERAL
IM5133,LANH DAO VA QUAN TRI SU,GENERAL
IM5135,KINH TE Y TE,GENERAL
IM5137,BENH VIEN THONG MINH,GENERAL
IM5139,"QUAN TRI RUI RO, KHUNG H",GENERAL
IM5141,TRUYEN THONG GIAO DUC SU,GENERAL
IM5143,QUAN TRI CONG NGHE Y TE,GENERAL
IM5145,PHAP LUAT VA DAO DUC TRO,GENERAL
IM5147,NGHIEN CUU TINH HUONG LE,GENERAL
IM5149,PHUONG PHAP NGHIEN CUU T,GENERAL
IM5155,MARKETING DICH VU CHAM S,GENERAL
IM5157,QUAN TRI NGUON NHAN LUC,GENERAL
IM5159,NGHIEN CUU TINH HUONG TR,GENERAL
IM7001,MARKETING DICH VU,GENERAL
IM7003,HANH VI NGUOI MUA,GENERAL
IM7005,KINH DOANH QUOC TE,GENERAL
IM7007,PHAN TICH DU LIEU,GENERAL
IM7009,PHUONG PHAP NGHIEN CUU K,COMPUTER_LAB
IM7011,PHUONG PHAP NGHIEN CUU T,GENERAL
IM7013,PHAN TICH DU LIEU,GENERAL
IM7015,QUAN LY TIEP THI,GENERAL
IM7017,PHUONG PHAP NGHIEN CUU T,GENERAL
IM7019,HE HOACH DINH NGUON LUC,GENERAL
IM7021,HE THONG QUAN LY TRI THU,GENERAL
IM7023,QUAN TRI HE KINH DOANH D,GENERAL
IM7025,QUAN LY VAN HANH,GENERAL
IM7027,QUAN TRI TAI CHANH,GENERAL
IM7029,HANH VI NGUOI MUA,GENERAL
IM7031,QUAN LY DOI MOI TRONG TO,GENERAL
IM7033,QUAN LY CHAT LUONG TOAN,GENERAL
IM7035,LEAN VA SIX SIGMA,GENERAL
IM7037,HE THONG KINH DOANH DICH,GENERAL
IM7039,DU LIEU LON TRONG KINH D,COMPUTER_LAB
IM7041,QUAN TRI HE THONG THONG,COMPUTER_LAB
IM7043,MARKETING DICH VU,GENERAL
IM7045,DIGITAL MARKETING,COMPUTER_LAB
IM7047,QUAN LY DU AN NANG CAO,GENERAL
IM7049,KE TOAN QUAN TRI CHO NGU,COMPUTER_LAB
IM7051,QUAN TRI CON NGUOI VA TO,GENERAL
IM7053,CHUYEN DOI SO,COMPUTER_LAB
IM7055,QUAN LY CHUOI CUNG UNG T,GENERAL
IM7057,QUAN LY CHIEN LUOC TRONG,GENERAL
IM7059,KINH DOANH QUOC TE,GENERAL
IM7061,PHUONG PHAP NGHIEN CUU T,GENERAL
IM7063,QUAN LY TIEP THI,GENERAL
IM7065,QUAN TRI TAI CHANH,GENERAL
IM7067,QUAN LY CHUOI CUNG UNG N,GENERAL
IM7069,CHIEN LUOC KINH DOANH SO,GENERAL
IM7071,QUAN TRI CON NGUOI VA TO,GENERAL
IM7073,QUAN TRI VAN HANH,GENERAL
IM7075,QUAN LY HE THONG THONG T,GENERAL
IM7077,KE TOAN QUAN TRI CHO NGU,COMPUTER_LAB
IM7079,DIGITAL MARKETING,GENERAL
IM7081,DAU TU TAI CHANH,COMPUTER_LAB
IM7083,CHUYEN DOI SO,GENERAL
IM7085,QUAN LY DU AN NANG CAO,GENERAL
IM7087,HE THONG QUAN LY TRI THU,GENERAL
IM7089,QUAN TRI HE KINH DOANH D,GENERAL
IM7091,DU LIEU LON TRONG KINH D,GENERAL
IM7093,HE THONG KINH DOANH DICH,GENERAL
IM7095,HE HOACH DINH NGUON LUC,GENERAL
IM7097,QUAN LY DOI MOI TRONG TO,GENERAL
IM7099,QUAN LY CHAT LUONG TOAN,GENERAL
IM7101,LEAN VA SIX SIGMA,GENERAL
IM7103,QUAN LY CHUOI CUNG UNG T,GENERAL
IM7105,QUAN LY CHIEN LUOC TRONG,GENERAL
IM7107,PHUONG PHAP NGHIEN CUU T,GENERAL
IM7109,MON HOC CHUYEN SAU,GENERAL
IM7111,CAC LY THUYET NEN LIEN Q,GENERAL
IU1001,NHAP MON VE KY THUAT,GENERAL
IU1002,NHAP MON VE KY THUAT(BT),GENERAL
IU1003,VE KY THUAT BAO DUONG,STUDIO
IU1004,VE KY THUAT BAO DUONG(BT,STUDIO
IU1005,CO KY THUAT,GENERAL
IU1006,CO KY THUAT(BT),GENERAL
IU1007,KHOI NGHIEP,GENERAL
IU1008,KHOI NGHIEP (THL),GENERAL
IU1009,CHI PHI BAO TRI,GENERAL
IU1010,CHI PHI BAO TRI (THL),GENERAL
IU1011,VAT LY KY THUAT BAO TRI,GENERAL
IU1012,VAT LY KT BAO TRI (TN),PHYSICS_LAB
IU1015,VE KY THUAT BAO TRI,STUDIO
IU1016,VE KY THUAT BAO TRI BT,STUDIO
IU2001,CO HOC VAT LIEU,GENERAL
IU2002,CO HOC VAT LIEU(BT),GENERAL
IU2003,MACH DIEN,GENERAL
IU2004,MACH DIEN(BT),GENERAL
IU2005,TO CHUC QUANLY BAO DUONG,GENERAL
IU2007,DO TINCAY & DAMBAO CH/LG,GENERAL
IU2009,Q/LY AN TOAN & XU LY TT,GENERAL
IU2011,KY THUAT DIEN TU,GENERAL
IU2012,KY THUAT DIEN TU (TN),ELECTRICAL_LAB
IU2017,CONG NGHE HAN,GENERAL
IU2018,CONG NGHE HAN (tn),MECHANICAL_WORKSHOP
IU2019,CONG NGHE CO KHI 1,MECHANICAL_WORKSHOP
IU2020,CONG NGHE CO KHI 1 (TN),MECHANICAL_WORKSHOP
IU2021,TO CHUC QUANLY BAO DUONG,GENERAL
IU2022,TO CHUC Q/L BAO DUONG(TH,GENERAL
IU2023,P/PHAP TINH &LAP TRINH C,COMPUTER_LAB
IU2024,P/P TINH &LAP TRINH C(BT,COMPUTER_LAB
IU2025,KY THUAT SO,ELECTRICAL_LAB
IU2026,KY THUAT SO (TN),ELECTRICAL_LAB
IU2027,CONG NGHE CO KHI 1,GENERAL
IU2028,CONG NGHE CO KHI 1(BT),GENERAL
IU2029,CONG NGHE CO KHI 2,MECHANICAL_WORKSHOP
IU2030,CONG NGHE CO KHI 2 (TN),MECHANICAL_WORKSHOP
IU2031,PHUONG PHAP SO VA KY THU,COMPUTER_LAB
IU2032,PP SO VA KY THU (BT),COMPUTER_LAB
IU2035,KY THUAT DIEN TRONG BAO,ELECTRICAL_LAB
IU2035.P,KY THUAT DIEN TRONG BAO,ELECTRICAL_LAB
IU2036,KY THUAT DIEN BAOTRI(TN),ELECTRICAL_LAB
IU2039,THUC TAP CO KHI,MECHANICAL_WORKSHOP
IU2043,CONG NGHE CO KHI 1,MECHANICAL_WORKSHOP
