course_id,course_name,faculty_id,faculty_name,credits,total_hours,lecture_hours,exercise_hours,lab_hours,project_hours,assignment_hours,thesis_hours,course_type,companion_course_id,resource_type,resource_confidence
MA3089,Quá trình và Thiết bị Cơ,MA,,4,200,45,24,0,0,9,0,LECTURE,MA3090,GENERAL,1.0
MA3093,Công nghệ Gốm sứ,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA3095,Lý Thuyết và Công nghệ đ,MA,,4,200,45,24,0,0,9,0,LECTURE,MA3096,GENERAL,1.0
MA3097,Nhiễu xạ Tia X trong Ngh,MA,,3,150,30,10,0,0,30,0,LECTURE,MA3098,GENERAL,1.0
MA3099,T/NGHIEM DIEN HOA HOC,MA,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
MA3101,Truyền nhiệt và Truyền k,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3102,GENERAL,1.0
MA3103,Kim loại học và Nhiệt lu,MA,,4,200,45,0,30,0,0,0,LECTURE,MA3104,GENERAL,1.0
MA3105,Luyện kim đen,MA,,3,150,30,24,0,0,9,0,LECTURE,MA3106,GENERAL,1.0
MA3107,Các Phương pháp Phân tíc,MA,,3,150,30,0,30,0,0,0,LECTURE,MA3108,GENERAL,1.0
MA3109,THI NGHIEM DUC,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA3111,Vật lý Vật liệu,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3112,GENERAL,1.0
MA3113,Hóa học Vật liệu,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3114,GENERAL,1.0
MA3121,TN HOA HOC POLYME,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA3123,TN HOA LY POLYME,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA3125,THUC HANH VAT LIEU 1,MA,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
MA3127,Vật liệu Siêu dẫn,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3128,GENERAL,1.0
MA3129,Khoa học ăn mòn,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3130,GENERAL,1.0
MA3131,Vật liệu và mô phỏng số,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3132,GENERAL,1.0
MA3137,Kỹ thuật Xúc tác,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3138,GENERAL,1.0
MA3139,Vật liệu Nano Cacbon,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3140,GENERAL,1.0
MA3145,Các nguồn Năng lượng Bền,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3146,GENERAL,1.0
MA3147,Công nghệ Vật liệu Đại c,MA,,3,150,30,12,0,0,27,0,LECTURE,MA3148,GENERAL,1.0
MA3149,TN CHE TAO CAC HE N/LUOG,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA3159,Mô phỏng trong kỹ thuật,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA3161,Khoa học và công nghệ vậ,MA,,3,150,30,14,0,0,24,0,LECTURE,MA3162,GENERAL,1.0
MA3163,Công nghệ vật liệu ceram,MA,,3,150,30,14,0,0,24,0,LECTURE,MA3164,GENERAL,1.0
MA3167,Hóa lý silicat,MA,,4,200,45,24,0,0,9,0,LECTURE,MA3168,GENERAL,1.0
MA3169,THUC HANH HOA LY SILICAT,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA4025,Công nghệ Sản xuất Gạch,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4033,Vật liệu Y sinh,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4047,Thiết kế Đúc,MA,,3,150,30,24,0,0,9,0,LECTURE,MA4048,GENERAL,1.0
MA4065,Đo lường và Tự động hóa,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4067,Kỹ thuật Gia công Polyme,MA,,4,200,45,0,30,0,0,0,LECTURE,MA4068,GENERAL,1.0
MA4069,Các Tính chất của Vật li,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4079,Công nghệ Các chất Tạo m,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4081,Vật liệu polyme có tính,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4083,Vật liệu Polymer Composi,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4085,Polyme Blend,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4087,"Công nghệ Xi-măng, Bê tô",MA,,4,200,45,24,0,0,9,0,LECTURE,MA4088,GENERAL,1.0
MA4089,Vật liệu gốm kỹ thuật đi,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4091,Vật liệu Môi trường,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4093,Kỹ thuật sản xuất vật li,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4095,Phụ gia công nghệ xi-măn,MA,,3,150,30,14,0,0,24,0,LECTURE,MA4096,GENERAL,1.0
MA4097,Lớp phủ ceramic,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4099,CAC KT GIA CONG THUYTINH,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4101,MEN VA MAU,MA,,3,150,30,10,0,0,30,0,LECTURE,MA4102,GENERAL,1.0
MA4103,Luyện kim màu,MA,,3,150,30,10,20,0,0,0,LECTURE,MA4104,GENERAL,1.0
MA4105,Công nghệ kim loại bột,MA,,3,150,30,24,0,0,9,0,LECTURE,MA4106,GENERAL,1.0
MA4107,Ăn mòn và phá hủy trong,MA,,3,150,30,14,0,0,24,0,LECTURE,MA4108,GENERAL,1.0
MA4109,Đúc liên tục,MA,,3,150,30,24,0,0,9,0,LECTURE,MA4110,GENERAL,1.0
MA4111,T/NGHIEM PHAN TICH HOALY,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA4113,Vật liệu Tiên tiến trong,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4115,Các phương pháp gia công,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4117,Polyme dẫn điện,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4119,Vật liệu và Công nghệ Qu,MA,,3,150,30,10,0,0,30,0,LECTURE,MA4120,GENERAL,1.0
MA4121,Kỹ thuật Tính toán và Mô,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4125,Tạo hình Kim loại,MA,,4,200,45,24,0,0,9,0,LECTURE,MA4126,GENERAL,1.0
MA4127,Công nghệ Nhiệt luyện,MA,,3,150,30,0,30,0,0,0,LECTURE,MA4128,GENERAL,1.0
MA4129,Công nghệ phun phủ kim l,MA,,3,150,30,24,0,0,9,0,LECTURE,MA4130,GENERAL,1.0
MA4131,Điện hóa kim loại,MA,,3,150,30,12,0,0,27,0,LECTURE,MA4132,GENERAL,1.0
MA4133,Lý thuyết và công nghệ b,MA,,3,150,30,12,0,0,27,0,LECTURE,MA4134,GENERAL,1.0
MA4139,Kỹ thuật Phân tích Hóa l,MA,,3,150,30,12,0,0,27,0,LECTURE,MA4140,GENERAL,1.0
MA4141,Công nghệ Điện hóa,MA,,3,150,30,12,0,0,27,0,LECTURE,MA4142,GENERAL,1.0
MA4155,T/NGHIEM CONG NGHE CAOSU,MA,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
MA4159,Công nghệ Phân loại và T,MA,,3,150,30,12,0,0,27,0,LECTURE,MA4160,GENERAL,1.0
MA4161,Công nghệ sản xuất bao b,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4163,Kỹ thuật sản xuất xenlul,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4165,Polyme Y sinh và Polyme,MA,,3,150,30,12,0,0,27,0,LECTURE,MA4166,GENERAL,1.0
MA4167,Vật liệu cao su ứng dụng,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4169,VAT LIEU POLYME XOP,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4177,Các phương pháp phân tíc,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA4179,Lựa chọn và Sử dụng Vật,MA,,3,150,30,24,0,0,9,0,LECTURE,MA4180,GENERAL,1.0
MA5015,Các Phương pháp Phân tíc,MA,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MA5019,T/H TAO MANG &CTCCVL POL,MA,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
MA5023,Pin: Từ Cổ điển đến Hiện,MA,,3,150,30,10,0,0,30,0,LECTURE,MA5024,GENERAL,1.0
ME1001,NHAP MON VE KY THUAT,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME1013,THUCTAP COKHI DAICUONG 1,ME,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
ME1015,NGUYEN LY MAY,ME,,4,200,45,24,0,0,9,0,LECTURE,ME1016,GENERAL,1.0
ME1019,QUAN LY NANG SUAT VA CHA,ME,,3,150,30,24,0,0,9,0,LECTURE,ME1020,GENERAL,1.0
ME1021,VAT LY DIEN TU,ME,,4,200,45,24,0,0,9,0,LECTURE,ME1022,GENERAL,1.0
ME2003,NGUYEN LY MAY,ME,,3,150,30,12,0,0,27,0,LECTURE,ME2004,GENERAL,1.0
ME2007,CHI TIET MAY,ME,,3,150,30,24,0,0,9,0,LECTURE,ME2008,GENERAL,1.0
ME2009,KYTHUAT DIEUKHIEN TUDONG,ME,,3,150,30,0,20,0,15,0,LECTURE,ME2010,GENERAL,1.0
ME2013,NHIETDONGLUCHOC&TR/NHIET,ME,,3,150,30,0,20,0,15,0,LECTURE,ME2014,GENERAL,1.0
ME2019,MOI TRUONG VA CON NGUOI,ME,,3,150,30,0,20,0,15,0,LECTURE,ME2020,GENERAL,1.0
ME2045,Kinh tế Kỹ thuật,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2049,?ng dụng Máy tính trong,ME,,3,150,30,0,15,0,23,0,LECTURE,ME2050,GENERAL,1.0
ME2051,Vận trù học,ME,,3,150,30,10,0,0,30,0,LECTURE,ME2052,GENERAL,1.0
ME2059,POLYMER DET,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2065,CONG NGHE MAY 1,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2087,THUC TAP CO KHI D/CUONG2,ME,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
ME2089,VE KY THUAT CO KHI,ME,,4,200,30,30,30,0,0,0,LECTURE,ME2090,GENERAL,1.0
ME2091,PHUONG PHAP SO,ME,,3,150,30,12,0,0,27,0,LECTURE,ME2092,GENERAL,1.0
ME2103,KHOA HOC VAT LIEU DET,ME,,3,150,30,12,0,0,27,0,LECTURE,ME2104,GENERAL,1.0
ME2107,TN K/TRA PT VAT LIEU DET,ME,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
ME2113,Quản lý Thu mua,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2117,THI NGHIEM CO HOC MAY,ME,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
ME2123,Kỹ thuật Hệ thống,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2141,Kỹ thuật dự báo,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2151,Quản lý chuỗi cung ứng,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2157,Kiểm soát và quản lý chấ,ME,,3,150,30,0,10,0,30,0,LECTURE,ME2158,GENERAL,1.0
ME2159,KY THUAT LANH,ME,,3,150,30,0,20,0,15,0,LECTURE,ME2160,GENERAL,1.0
ME2161,TRUYEN NHIET &TBTD NHIET,ME,,3,150,30,0,20,0,15,0,LECTURE,ME2162,GENERAL,1.0
ME2169,KD &DANH GIA CL TRONG DM,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2171,CONG NGHE MAY MAC,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2173,CAC CN 4.0 TRONG QLNS&CL,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2175,KINH DOANH THOI TRANG,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME2179,HE TRUYEN DONG DIEN,ME,,3,150,30,0,20,0,15,0,LECTURE,ME2180,GENERAL,1.0
ME2181,Quản lý Dự án trong Công,ME,,3,150,30,0,15,0,23,0,LECTURE,ME2182,GENERAL,1.0
ME2319,Kỹ thuật và Quản lý Logi,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME3001,K/THUAT THUY LUC &KHINEN,ME,,3,150,30,0,20,0,15,0,LECTURE,ME3002,GENERAL,1.0
ME3003,DUNG SAI VA KY THUAT DO,ME,,3,150,30,0,20,0,15,0,LECTURE,ME3004,GENERAL,1.0
ME3005,THIETKE HETHONG CODIENTU,ME,,3,150,30,24,0,0,9,0,LECTURE,ME3006,GENERAL,1.0
ME3009,CAC QUA TRINH CHE TAO,ME,,3,150,30,0,20,0,15,0,LECTURE,ME3010,GENERAL,1.0
ME3013,HE THONG PLC,ME,,3,150,30,0,20,0,15,0,LECTURE,ME3014,GENERAL,1.0
ME3047,CONG NGHE KHONG DET,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME3051,CONG NGHE DET THOI,ME,,3,150,30,14,0,0,24,0,LECTURE,ME3052,GENERAL,1.0
ME3061,HOA HOC THUOC NHUOM,ME,,3,150,30,0,15,0,23,0,LECTURE,ME3062,GENERAL,1.0
ME3067,C/NGHE NHUOM HOANTAT VAI,ME,,3,150,30,0,30,0,0,0,LECTURE,ME3068,GENERAL,1.0
ME3095,K/THUAT TR/TRI TRANGPHUC,ME,,3,150,30,0,30,0,0,0,LECTURE,ME3096,GENERAL,1.0
ME3105,THIET KE DO HOA,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME3137,THIET KE TRANG PHUC 1,ME,,3,150,30,0,30,0,0,0,LECTURE,ME3138,GENERAL,1.0
ME3149,THUC TAP NHIET DAI CUONG,ME,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
ME3171,CAU TRUC VAI,ME,,4,200,45,24,0,0,9,0,LECTURE,ME3172,GENERAL,1.0
ME3175,THIET BI MAY,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME3177,THUC TAP THIET KE DO HOA,ME,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
ME3225,Kiểm soát và Quản lý chấ,ME,,3,150,30,0,15,0,23,0,LECTURE,ME3226,GENERAL,1.0
ME3281,VAT LIEU HOC VA XU LY,ME,,3,150,30,0,20,0,15,0,LECTURE,ME3282,GENERAL,1.0
ME3283,CONG NGHE SOI 1,ME,,3,150,30,14,0,0,24,0,LECTURE,ME3284,GENERAL,1.0
ME3285,CONG NGHE MAY 2,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME3287,THUC TAP KY THUAT (CDM),ME,,3,150,0,0,90,0,0,0,LAB,,GENERAL,1.0
ME3293,NHIETDONGLUCHOC&TR/NHIET,ME,,3,65,30,0,20,0,15,0,LECTURE,ME3294,GENERAL,1.0
ME4015,TRUNG TAM NHIET DIEN,ME,,3,150,30,0,20,0,15,0,LECTURE,ME4016,GENERAL,1.0
ME4023,Điều độ trong Chuỗi cung,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME4025,Quản lý Tồn kho trong Ch,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME4031,Kỹ thuật Điều độ (KT Hệ,ME,,3,150,30,0,15,0,23,0,LECTURE,ME4032,GENERAL,1.0
ME4073,NANG LUONG TAI TAO,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME4075,THUC HANH TTMP TRONG NL,ME,,1,50,15,0,0,0,0,0,LECTURE,,GENERAL,1.0
ME4083,KY THUAT DO LUONG TRG NL,ME,,3,150,30,0,20,0,15,0,LECTURE,ME4084,GENERAL,1.0
ME4131,KY THUAT SAY,ME,,3,150,30,0,15,0,23,0,LECTURE,ME4132,GENERAL,1.0
ME4133,HT PLC TRONG ROBOT &TDH,ME,,3,150,30,0,20,0,15,0,LECTURE,ME4134,GENERAL,1.0
ME4135,THIET KE HE THONG ROBOT,ME,,3,150,30,24,0,0,9,0,LECTURE,ME4136,GENERAL,1.0
ME4137,DLH & DK CAC HT ROBOT,ME,,3,150,30,24,0,0,9,0,LECTURE,ME4138,GENERAL,1.0
ME4201,NHAP MON THIGIAC MAYTINH,ME,,3,150,30,12,0,0,27,0,LECTURE,ME4202,GENERAL,1.0
ME4203,NHAP MON DIEU KHIEN HD,ME,,3,150,30,24,0,0,9,0,LECTURE,ME4204,GENERAL,1.0
ME4205,TU DONG HOA SAN XUAT,ME,,3,150,30,30,0,0,0,0,LECTURE,ME4206,GENERAL,1.0
ME4207,HE THONG DIEU KHIEN MO,ME,,3,150,30,18,12,0,0,0,LECTURE,ME4208,GENERAL,1.0
ME4211,HE THONG THOI GIAN THUC,ME,,3,150,30,24,0,0,9,0,LECTURE,ME4212,GENERAL,1.0
ME4215,NHAP MON DIEU KHIEN QTCN,ME,,3,150,30,24,0,0,9,0,LECTURE,ME4216,GENERAL,1.0
ME4217,D/KHIEN CAC HETHONGSERVO,ME,,3,150,30,18,12,0,0,0,LECTURE,ME4218,GENERAL,1.0
ME4301,VAT LIEU NHIET LANH,ME,,3,150,30,0,20,0,15,0,LECTURE,ME4302,GENERAL,1.0
ME4305,TUABIN HOI VA TUABIN KHI,ME,,3,150,30,0,20,0,15,0,LECTURE,ME4306,GENERAL,1.0
ME4607,Phân tích và Thiết kế Hệ,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME4615,Sản xuất Tinh gọn,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME5003,KY THUAT ROBOT,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
ME5005,HE THONG PLC,ME,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1003,Giải tích 1,MT,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1007,Đại số Tuyến tính,MT,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1009,Phương pháp tính,MT,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1011,Giải tích 1,MT,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1015,Đại số Tuyến tính,MT,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1017,Giải tích trong Kinh doa,MT,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT1019,Giải tích 1 (CT Tiên tiế,MT,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT2007,Giải tích 3,MT,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT2009,Xác suất và Thống kê,MT,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT2013,Xác suất và Thống kê,MT,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
MT2015,Xác suất và ?ng dụng kỹ,MT,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
PH1003,Vật lý 1,PH,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
PH1007,Thí nghiệm Vật lý,PH,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
PH1011,Vật lý - Cơ Học,PH,,4,200,45,0,0,0,45,0,LECTURE,,GENERAL,1.0
PH2001,Cơ sở Kỹ thuật Y sinh,PH,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
PH2003,Tin học Vật lý Kỹ thuật,PH,,3,150,30,0,20,0,15,0,LECTURE,PH2004,GENERAL,1.0
PH2005,Vật lý 2,PH,,4,200,45,14,0,0,24,0,LECTURE,PH2006,GENERAL,1.0
PH2007,Thí nghiệm Vật lý,PH,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
SK1001,Kỹ năng Giao tiếp hiệu q,SK,,1,50,15,0,0,0,0,0,LECTURE,,GENERAL,1.0
SK2001,Kỹ năng Tư duy khoa học,SK,,1,50,15,0,0,0,0,0,LECTURE,,GENERAL,1.0
SP1007,Pháp luật Việt Nam Đại c,SP,,2,100,24,0,0,0,18,0,LECTURE,,GENERAL,1.0
SP1031,Triết học Mác - Lênin,SP,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
SP1033,Kinh tế Chính trị Mác -,SP,,2,100,24,0,0,0,18,0,LECTURE,,GENERAL,1.0
SP1035,Chủ nghĩa Xã hội Khoa họ,SP,,2,100,24,0,0,0,18,0,LECTURE,,GENERAL,1.0
SP1037,Tư tưởng Hồ Chí Minh,SP,,2,100,24,0,0,0,18,0,LECTURE,,GENERAL,1.0
SP1039,Lịch sử Đảng Cộng sản Vi,SP,,2,100,21,0,0,0,27,0,LECTURE,,GENERAL,1.0
SP1043,Văn hóa Nhật,SP,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR1001,Nhập môn Về Kỹ thuật,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR1003,Vẽ kỹ thuật Giao thông,TR,,3,150,30,24,0,0,9,0,LECTURE,TR1004,GENERAL,1.0
TR1005,Cơ học Thủy khí,TR,,3,150,30,18,12,0,0,0,LECTURE,TR1006,GENERAL,1.0
TR1007,Nhập môn kỹ thuật về kỹ,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR2005,Cơ học Vật rắn Biến dạng,TR,,3,150,30,24,0,0,9,0,LECTURE,TR2006,GENERAL,1.0
TR2011,Khí động lực học 1,TR,,3,150,30,24,0,0,9,0,LECTURE,TR2012,GENERAL,1.0
TR2035,Cơ kết cấu Giao thông,TR,,3,150,30,18,12,0,0,0,LECTURE,TR2036,GENERAL,1.0
TR2037,Lý thuyết Tàu thủy 1 - T,TR,,4,200,45,0,20,0,15,0,LECTURE,TR2038,GENERAL,1.0
TR2039,Cơ kỹ thuật,TR,,4,200,45,24,0,0,9,0,LECTURE,TR2040,GENERAL,1.0
TR3001,Cơ học bay,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3002,GENERAL,1.0
TR3003,Cơ học Vật liệu Hàng khô,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR3011,Khí động lực học 2,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3012,GENERAL,1.0
TR3017,Kết cấu và Sức bền tàu,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3018,GENERAL,1.0
TR3019,Thiết bị Năng lượng Tàu,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3020,GENERAL,1.0
TR3027,Thiết kế Hệ thống động l,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3028,GENERAL,1.0
TR3029,Động cơ gió,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR3039,?n định và Điều khiển ba,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3040,GENERAL,1.0
TR3051,Thí nghiệm Kỹ thuật Hàng,TR,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
TR3053,Thiết kế Tàu thủy,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3054,GENERAL,1.0
TR3055,Các Hệ thời gian thực,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3056,GENERAL,1.0
TR3061,Công nghệ Đóng tàu và Tổ,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3062,GENERAL,1.0
TR3063,PHAN TICH THIET KE HDK,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR3075,Thực tập Kỹ thuật Ô tô,TR,,2,100,0,0,60,0,0,0,LAB,,GENERAL,1.0
TR3077,Thí nghiệm Kỹ thuật Hàng,TR,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
TR3083,Máy Thủy khí,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR3085,TRANG BI DIEN-DIEN TU TT,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3086,GENERAL,1.0
TR3087,Khí đàn hồi,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR3133,Động lực học Tàu thủy và,TR,,3,150,30,12,0,0,27,0,LECTURE,TR3134,GENERAL,1.0
TR3135,Phân tích kết cấu Máy ba,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3136,GENERAL,1.0
TR3137,Hệ thống lực đẩy Máy bay,TR,,3,150,30,18,0,0,18,0,LECTURE,TR3138,GENERAL,1.0
TR3143,Động cơ Đốt trong,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3144,GENERAL,1.0
TR3145,Lý Thuyết Ô tô,TR,,3,150,30,24,0,0,9,0,LECTURE,TR3146,GENERAL,1.0
TR4015,Thí nghiệm Kỹ thuật Hàng,TR,,1,50,0,0,30,0,0,0,LAB,,GENERAL,1.0
TR4043,Cảm biến và Tín hiệu,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4047,Phương pháp số - Động lự,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4051,Phương pháp Phần tử hữu,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4057,Hệ thống lực đẩy hỏa tiễ,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4067,NHAN DANG HETHONG MAYBAY,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4069,DIEN -DIEN TU HANG KHONG,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4071,THIET KE TOI UU,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4073,Cơ học va chạm,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4081,Thiết kế Máy bay,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4083,Động cơ Tuabin,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4085,Phương pháp Thiết kế độn,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4087,Công nghệ Ô tô,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4089,Điều khiển Tự động trên,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4095,Máy bay Trực thăng,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR4097,Cơ học rạn nứt và mỏi,TR,,3,150,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
TR5005,Cơ học Môi trường liên t,TR,,3,150,30,12,0,0,27,0,LECTURE,TR5006,GENERAL,1.0
