course_id,course_name,faculty_id,faculty_name,credits,total_hours,lecture_hours,exercise_hours,lab_hours,project_hours,assignment_hours,thesis_hours,course_type,companion_course_id,resource_type,resource_confidence
405724,TR/SONG VT DIEN & ANTEN,EE,,3,425,30,75,5,0,0,0,LECTURE,,GENERAL,1.0
405725,MANG IP,EE,,3,75,30,0,0,0,45,0,LECTURE,,GENERAL,1.0
405726,MANG IP (TN),EE,,0,6,0,0,6,0,0,0,LAB,,GENERAL,1.0
405727,CAC HE TRUYEN THONG (TN),EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
405728,CAC KY THUAT VI BA (TN),EE,,0,6,0,0,6,0,0,0,LAB,,GENERAL,1.0
405729,L\KIEN DIEN TU VI BA(TN),EE,,0,18,0,0,18,0,0,0,LAB,,GENERAL,1.0
405730,D/TU HOC TS VO TUYEN(TN),EE,,0,6,0,0,6,0,0,0,LAB,,GENERAL,1.0
405731,ANTEN VA TRUYEN SONG(TN),EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
405732,XU LY T\KE TIN HIEU(TN),EE,,0,6,0,0,6,0,0,0,LAB,,GENERAL,1.0
405733,D/BIEN TT & DBIEN SO (TN,EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
405743,TT DU LIEU - MANG (TN),EE,,0,20,0,0,20,0,0,0,LAB,,GENERAL,1.0
405759,XL CAC T/H TGTU &SO (THL,EE,,0,24,0,24,0,0,0,0,PRACTICAL,,GENERAL,1.0
405801,MACH DIEN TU,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
405B23,MACH DIEN TU 1,EE,,0,75,45,30,0,0,0,0,LECTURE,,GENERAL,1.0
406001,THUC TAP DIEN 1,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406002,THUC TAP DIEN 2,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406003,BO TUC TOAN,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
406005,THI NGHIEM MAY DIEN 2,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406006,THI NGHIEM MAY DIEN 1,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406007,THI NGHIEM MAY DIEN 2,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
406008,THUC TAP DIEN,EE,,0,60,0,0,60,0,0,0,LAB,,GENERAL,1.0
406009,KY THUAT DIEN,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
406010,THUC TAP DIEN - DIEN TU,EE,,0,120,0,0,120,0,0,0,LAB,,GENERAL,1.0
406013,KY THUAT DIEN DAI CUONG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
406014,TN KT DIEN DAI CUONG,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
406016,KY THUAT DIEN,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
406017,THUC TAP DIEN (CD),EE,,6,90,0,0,90,0,0,0,LAB,,GENERAL,1.0
406018,THUC TAP DIEN TU (CD),EE,,4,60,0,0,60,0,0,0,LAB,,GENERAL,1.0
406019,KY THUAT DIEN DAI CUONG,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
406020,THUC TAP DIEN - DIEN TU,EE,,4,120,0,0,120,0,0,0,LAB,,GENERAL,1.0
406021,TT DIEN DAI CUONG (CKGT),EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406022,THUC TAP DIEN A,EE,,3,90,0,0,90,0,0,0,LAB,,GENERAL,1.0
406023,THUC TAP DIEN B,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406024,THUC TAP DIEN,EE,,2,60,0,0,60,0,0,0,LAB,,GENERAL,1.0
406025,THUC TAP DIEN A,EE,,3,84,0,0,84,0,0,0,LAB,,GENERAL,1.0
406026,TN KT DIEN DCUONG (CKT),EE,,1,60,0,0,60,0,0,0,LAB,,GENERAL,1.0
406027,CN DIEN DAI CUONG 1,40,,2,45,15,0,30,0,0,0,LECTURE,,GENERAL,1.0
406028,KY THUAT DIEN - DIEN TU,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
406029,TH KY THUAT DIEN-DIEN TU,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406051,KY THUAT DIEN,EE,,3,25,25,0,0,0,0,0,LECTURE,,GENERAL,1.0
406052,TN KY THUAT DIEN D/CUONG,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
406053,KY THUAT DIEN,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
406054,THUC TAP DIEN - DIEN TU,EE,,6,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406055,THUC TAP DIEN - DIEN TU2,EE,,0,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406056,THUC TAP DIEN,EE,,3,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
406057,THUC TAP DIEN 1,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406058,THUC TAP DIEN A1,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406059,THUC TAP DIEN 2,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406060,THUC TAP DIEN TU A1,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406061,KY KHUAT DIEN DAI CUONG,EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
406062,TN KT DIEN DAI CUONG,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
406063,THUC TAP DIEN A2,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406064,THUC TAP DIEN B,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406065,KY THUAT DIEN (TC),EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
406066,THUC TAP DIEN B,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
406067,THUC TAP DIEN A2,EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
406068,THUC TAP DIEN TU C (TC),EE,,2,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
4060B9,KY THUAT DIEN,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
406101,TTAP DIEN - DIEN TU (MT),EE,,0,120,0,0,120,0,0,0,LAB,,GENERAL,1.0
406701,"BD FOURIER,LAPLACE,TUHOA",EE,,2,30,27,3,0,0,0,0,LECTURE,,GENERAL,1.0
406702,HAM BIEN PHUC &DSO MTRAN,EE,,2,30,24,6,0,0,0,0,LECTURE,,GENERAL,1.0
406801,THUC TAP DIEN 1,EE,,1,45,0,0,45,0,0,0,LAB,,GENERAL,1.0
407001,NGON NGU C,EE,,5,75,60,0,15,0,0,0,LECTURE,,GENERAL,1.0
407002,KY THUAT VI XU LY 1A,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
407003,XU LY TIN HIEU SO,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
407004,KY THUAT VI XU LY 2A,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
407005,KY THUAT TRUYEN SO LIEU,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
407006,KY THUAT VI XU LY B,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
407007,MAY VI TINH & NGON NGU C,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
407008,TIN HOC 1,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
407009,TIN HOC 2,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
407010,THUC HANH TIN HOC 2,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407011,TIN HOC 3,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
407012,THUC HANH TIN HOC 3,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407013,XU LY TIN HIEU SO,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
407014,THUC HANH TIN HOC 2,EE,,5,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407016,XU LY TIN HIEU SO,EE,,3,75,45,30,0,0,0,0,LECTURE,,GENERAL,1.0
407017,XU LY SO TIN HIEU,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
407018,XU LY TIN HIEU SO,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
407019,TN XU LY SO TIN HIEU,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407020,HTHONG MTINH& NGON NGU C,EE,,3,60,30,15,15,0,0,0,LECTURE,,GENERAL,1.0
407021,TH HTHOG MTINH& NGONNGUC,EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407051,TIN HOC 1,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
407052,TIN HOC 2,EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
407053,XU LY TIN HIEU SO,EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
407054,THUC HANH TIN HOC 1,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407055,THUC HANH TIN HOC 2,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407056,TIN HOC 1,EE,,6,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
407057,TIN HOC 2,EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
407058,TIN HOC 1,EE,,5,55,40,15,0,0,0,0,LECTURE,,GENERAL,1.0
407402,CO SO HE THONG MAY TINH,EE,,4,75,60,0,15,0,0,0,LECTURE,,GENERAL,1.0
407404,COMPUTER ENGINEERING 1,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
407406,COMPUTER SYS ENGINEERING,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
407407,COMPUTER NETWORKING LAB,EE,,3,45,0,0,45,0,0,0,LAB,,GENERAL,1.0
407408,CO SO MAY TINH,EE,,4,75,60,15,0,0,0,0,LECTURE,,GENERAL,1.0
407410,HT MAY TINH &NN LAPTRINH,EE,,4,90,60,0,30,0,0,0,LECTURE,,GENERAL,1.0
407411,HT MTINH &NN LAPTRINH(TN,EE,,0,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
407412,CO SO HE THONG MT (TN),EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407701,"KTRUC CAC HTTH&MANG,VXL",EE,,3,675,30,0,15,0,225,0,LECTURE,,GENERAL,1.0
407703,KTRUC CAC HTTH&MANG(TN),EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
407801,TIN HOC 1,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
407820,HTHONG MTINH& NGON NGU C,EE,,3,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
407821,TH HTHOG MTINH& NGONNGUC,EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408001,BIEN DOI N/LUONG DIEN CO,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408002,TN BIEN DOI NL DIEN CO,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
408003,MAY DIEN,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
408004,NANG LUONG TAI TAO,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408005,THI NGHIEM MAY DIEN,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
408006,"C/BIEN,DOLUONG &TSL HTNL",EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408007,DK SO HE THONG DIEN CO,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408008,Q/LY& SU DUNG NANG LUONG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408009,DK Q/TRINH KY SU NLUONG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408010,HTNL TRG G/THONG VAN TAI,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408011,T/BI DIEN TRONG PP DIEN,EE,,2,30,25,5,0,0,1,0,LECTURE,,GENERAL,1.0
408012,TK DUNG M/TINH DIEN NANG,EE,,2,45,30,15,0,0,1,0,LECTURE,,GENERAL,1.0
408013,TN MAY DIEN TRONG DKTD,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408014,DIEN CONG NGHE,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
408015,T/NGHIEM DIEN CONG NGHE,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408016,KY NGHE LANH,EE,,3,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408017,MAY DIEN 1,EE,,5,75,60,15,0,0,0,0,LECTURE,,GENERAL,1.0
408018,MAY DIEN 2,EE,,5,75,60,15,0,0,0,0,LECTURE,,GENERAL,1.0
408019,KY THUAT DIEN 1,EE,,3,75,45,30,0,0,0,0,LECTURE,,GENERAL,1.0
408020,KY THUAT DIEN 2,EE,,3,75,45,30,0,0,0,0,LECTURE,,GENERAL,1.0
408022,THI NGHIEM KY THUATDIEN1,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408023,THI NGHIEM KY THUATDIEN2,EE,,1,21,0,0,21,0,0,0,LAB,,GENERAL,1.0
408024,THIET KE THIET BI DIEN,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408025,CAD TRONG KY THUAT DIEN,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408026,THIET BI TU DONG,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408027,DIEN CONG NGHE,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408028,KY NGHE LANH,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408029,CS THIET KE MAY DIENQUAY,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408030,THIET KE MAY DIEN,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408032,CHUYEN DE THIET BI DIEN,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408033,CN CHE TAO THIET BI DIEN,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408034,THIET KE KHI CU DIEN,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408035,CONG NGHE C/TAO TBI DIEN,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408036,KY THUAT ANH SANG,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408037,T/KE KHI CU DIEN CAO AP,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408038,T/KE KHI CU DIEN HA AP,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408040,TIN HOC UNG DUNG 2,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408041,KY THUAT CHIEU SANG,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408042,KY NGHE LANH,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408043,T/NGHIEM DIEN CONG NGHE,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408044,TINH TOAN SUACHUA TBDIEN,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
408046,T/NGHIEM KY THUAT DIEN 2,EE,,1,21,0,0,21,0,0,0,LAB,,GENERAL,1.0
408047,KY THUAT DIEN 1 (CD),EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408048,KY THUAT DIEN 2 (CD),EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408049,TN KY THUAT DIEN (CD),EE,,3,45,0,0,45,0,0,0,LAB,,GENERAL,1.0
408051,LY THUYET MAY DIEN 1,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408052,LY THUYET MAY DIEN 2,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408053,KY THUAT LANH,EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408054,CO SO KHI CU DIEN,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408055,DIEN & DIEN TU TRONG CN,EE,,3,25,25,0,0,0,0,0,LECTURE,,GENERAL,1.0
408056,LY THUYET MAY DIEN 1,EE,,3,25,25,0,0,0,0,0,LECTURE,,GENERAL,1.0
408057,THIET KE THIET BI DIEN,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408058,DIEU KHIEN MAY DIEN,EE,,3,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408059,KY THUAT DIEN 1,EE,,6,60,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408060,KY THUAT DIEN 2,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
408061,CAD TRONG KY THUAT DIEN,EE,,3,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408063,T/NGHIEM KY THUAT DIEN 2,EE,,14,21,0,0,21,0,0,0,LAB,,GENERAL,1.0
408064,KY THUAT DIEN 1,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408065,DIEN CONG NGHE,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408066,T/NGHIEM KY THUAT DIEN 1,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408067,KY THUAT DIEN 1,EE,,5,525,525,0,0,0,0,0,LECTURE,,GENERAL,1.0
408068,KY THUAT DIEN 2,EE,,5,525,525,0,0,0,0,0,LECTURE,,GENERAL,1.0
408069,KY THUAT LANH,EE,,4,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
408070,THIET KE THIET BI DIEN,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
408101,KY THUAT DIEN 1,EE,,5,75,75,0,0,0,0,0,LECTURE,,GENERAL,1.0
408102,KY THUAT DIEN 2,EE,,5,75,60,15,0,0,0,0,LECTURE,,GENERAL,1.0
408103,T/NGHIEM KY THUAT DIEN 1,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
408104,TN KY THUAT DIEN 2,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408105,TN KY THUAT DIEN DCUONG,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
408402,POWER CIRCUITS AND ELECT,EE,,3,69,30,12,0,0,27,0,LECTURE,,GENERAL,1.0
408403,ELECTRICAL MACHINERY,EE,,3,63,30,24,0,0,9,0,LECTURE,,GENERAL,1.0
408404,ELECTRIC MACHINERY,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
408405,ELECTRICAL MACHINERY LAB,EE,,2,60,0,0,60,0,0,0,LAB,,GENERAL,1.0
408406,RENEWABLE ENERGY SYSTEMS,EE,,3,675,30,0,15,0,225,0,LECTURE,,GENERAL,1.0
408407,POWER CIRCUITS &ELECT(BT,EE,,0,12,0,12,0,0,0,0,PRACTICAL,,GENERAL,1.0
408408,ELECTRICAL MACHINERY (BT,EE,,0,24,0,24,0,0,0,0,PRACTICAL,,GENERAL,1.0
408409,RENEWABLE ENERGY SYS.(TN,EE,,0,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
408701,CAC MAY DIEN 1CHIEU &XC,EE,,2,39,21,0,18,0,0,0,LECTURE,,GENERAL,1.0
408702,LY THUYET VE KHI CU DIEN,EE,,3,45,23,15,7,0,0,0,LECTURE,,GENERAL,1.0
408703,DKHIEN DOGCO DIEN 1CHIEU,EE,,3,63,30,24,0,0,9,0,LECTURE,,GENERAL,1.0
408704,KHI CU DIEN,EE,,3,45,30,0,15,0,0,0,LECTURE,,GENERAL,1.0
408705,DIEU KHIEN CAC MAY DIEN,EE,,3,63,30,24,0,0,9,0,LECTURE,,GENERAL,1.0
408706,MACH TU & MAY BIEN THE,EE,,2,35,18,8,9,0,0,0,LECTURE,,GENERAL,1.0
408707,"BUC XA,BAO BOC,GIAO THOA",EE,,1,21,12,0,0,0,9,0,LECTURE,,GENERAL,1.0
408708,CAC UDUNG CNG CUA DNANG,EE,,2,48,21,0,0,0,27,0,LECTURE,,GENERAL,1.0
408709,THIET KE MAY DIENQUAY CS,EE,,1,21,12,0,0,0,9,0,LECTURE,,GENERAL,1.0
408710,LY THUYET VE KHI CU DIEN,EE,,2,39,21,0,18,0,0,0,LECTURE,,GENERAL,1.0
408711,KHI CU DIEN,EE,,2,48,21,0,0,0,27,0,LECTURE,,GENERAL,1.0
408712,CAC M/DIEN 1CHIEU &XC(TN,EE,,0,18,0,0,18,0,0,0,LAB,,GENERAL,1.0
408713,MACH TU &MAY BIEN THE(TN,EE,,0,9,0,0,9,0,0,0,LAB,,GENERAL,1.0
408714,D/KHIEN CAC MAY DIEN (BT,EE,,0,24,0,24,0,0,0,0,PRACTICAL,,GENERAL,1.0
408715,L/th VE KHI CU DIEN (tn),EE,,0,18,0,0,18,0,0,0,LAB,,GENERAL,1.0
408716,KHI CU DIEN (TN),EE,,0,6,0,0,6,0,0,0,LAB,,GENERAL,1.0
408717,D/K DOGCO DIEN 1CHIEU(BT,EE,,0,24,0,24,0,0,0,0,PRACTICAL,,GENERAL,1.0
408801,BIEN DOI N.LUONG DIEN CO,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
408802,TN BIEN DOI NL DIEN CO,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
408803,MAY DIEN,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409001,CO SO TU DONG,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409002,TN CO SO TU DONG,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
409003,TN KY THUAT DIEU KHIEN,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
409004,TIN HOC CONG NGHIEP,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409005,H/THONG DIEU KHIEN NHUNG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409006,MO HINH HOA & MO PHONG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409007,TRI TUE NHAN TAO TRONGDK,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409008,N/MON THI GIAC MAY TINH,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409009,TU DONG HOA CONG NGHIEP,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409010,MANG CONG NGHIEP,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409011,N/MON D/KHIEN THONG MINH,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409012,HE THONG VI DIEN CO,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409013,T/BI DIEU KHIEN THUY KHI,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409014,LT DIEU KHIEN NANG CAO,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409016,CO SO TU DONG HOC B,EE,,5,75,60,15,0,0,0,0,LECTURE,,GENERAL,1.0
409017,MO HINH MO PHONG B,EE,,2,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
409018,DO PHI DIEN B,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
409019,KY THUAT DIEN TU,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409020,CO SO TU DONG HOC,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409021,TRI TUE N/TAO & HE C/GIA,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
409022,TOI UU VA THICH NGHI,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
409023,MO HINH MO PHONG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409025,CO SO TU DONG HOC,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
409026,THI NGHIEM DO KHONG DIEN,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
409027,DIEU KHIEN TU DONG 1,EE,,2,60,30,30,0,0,0,0,LECTURE,,GENERAL,1.0
409028,LT DIEU KHIEN HIEN DAI,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409029,DIEU KHIEN VI TINH,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409030,DIEN TU CONG SUAT &UDUNG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409031,THIET BI TU DONG,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
409032,THIET BI& HETHONGTU DONG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409033,TIN HOC CONG NGHIEP,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409034,TRI TUE NHAN TAO & HCG,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409035,KY THUAT ROBOT,EE,,2,45,30,15,0,0,0,0,LECTURE,,GENERAL,1.0
409037,TN DIEU KHIEN TU DONG 1,EE,,1,18,0,0,18,0,0,0,LAB,,GENERAL,1.0
409038,TN DIEU KHIEN TU DONG 2,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
409039,TNGHIEM THIET BI TU DONG,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
409040,LY THUYET DKHIEN TU DONG,EE,,3,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409041,TN DIEU KHIEN TU DONG 1,EE,,1,18,0,0,18,0,0,0,LAB,,GENERAL,1.0
409042,HE THONG DIEU KHIEN SO,EE,,4,60,60,0,0,0,0,0,LECTURE,,GENERAL,1.0
409043,KY THUAT AN TOAN,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
409045,THUC HANH TIN HOC,EE,,1,30,0,0,30,0,0,0,LAB,,GENERAL,1.0
409046,DIEN TU CONG SUAT,EE,,5,75,60,15,0,0,0,0,LECTURE,,GENERAL,1.0
409047,DO PHI DIEN,EE,,4,60,45,15,0,0,0,0,LECTURE,,GENERAL,1.0
409048,HE THONG DIEU KHIEN TD,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
409049,MO HINH MO PHONG,EE,,3,45,45,0,0,0,0,0,LECTURE,,GENERAL,1.0
409051,DIEN TU CONG SUAT,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
409052,TN DIEN TU CONG SUAT,EE,,1,15,0,0,15,0,0,0,LAB,,GENERAL,1.0
409053,CO SO TU DONG HOC,EE,,3,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
409054,DIEN TU CONG SUAT,EE,,5,40,40,0,0,0,0,0,LECTURE,,GENERAL,1.0
409055,KY THUAT VI TINH,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
409056,DIEN & DIEN TU TRONG CN,EE,,3,25,25,0,0,0,0,0,LECTURE,,GENERAL,1.0
409057,DO KHONG DIEN,EE,,4,30,30,0,0,0,0,0,LECTURE,,GENERAL,1.0
